,DATE,STEP,NPD_WELL_BORE_NAME,BTHP,BTHT,DP,CS,WHP,WHT,OIL,GAS,WATER
610,2011-03-04,1116,15/9-F-14,243.544878125,104.910575625,205.39563270833332,100.0,38.149245416666666,91.64043833333334,1958.95,299614.68,3592.84
611,2011-03-05,1117,15/9-F-14,243.58758833333334,104.89771020833334,205.46952708333333,100.0,38.11806125,91.57955375,1943.11,298037.69,3579.45
612,2011-03-06,1118,15/9-F-14,243.49546916666668,104.88294979166666,205.45901770833333,100.0,38.03645145833333,90.95297395833333,1943.13,295061.3,3595.1
613,2011-03-07,1119,15/9-F-14,243.30393791666665,104.86606666666667,205.370318125,100.0,37.933619791666665,89.89808625,1933.78,296266.26,3553.07
614,2011-03-08,1120,15/9-F-14,243.36708520833332,104.85419958333334,205.4565625,100.0,37.91052270833333,89.38428166666667,1920.03,300193.48,3595.97
615,2011-03-09,1121,15/9-F-14,243.29511583333334,104.84068479166666,205.35575791666668,100.0,37.939357916666665,90.775946875,1919.2,296592.62,3574.25
616,2011-03-10,1122,15/9-F-14,243.3893429787234,104.83017510638298,205.44473680851064,100.0,37.944606170212765,90.97875978723404,1932.01,298150.37,3578.11
617,2011-03-11,1123,15/9-F-14,243.45347787234041,104.8195514893617,205.50557659574469,97.91666666666667,37.94790127659574,90.81890829787234,1897.76,291333.84,3938.67
618,2011-03-12,1124,15/9-F-14,243.43762458333333,104.80748770833333,205.48516395833335,100.0,37.952460625,91.38827041666667,1907.26,292083.71,3931.2
619,2011-03-13,1125,15/9-F-14,242.89508340425533,104.79992574468085,204.64949957446808,100.0,38.245583829787236,90.11336829787234,1905.52,293816.25,3938.26
620,2011-03-14,1126,15/9-F-14,242.8625714893617,104.78977212765957,204.58306765957448,90.0,38.27950382978723,90.3675829787234,1902.3,292527.22,4109.12
621,2011-03-15,1127,15/9-F-14,242.92396229166667,104.77425291666667,203.97179770833333,85.91093104166667,38.952164583333335,87.03452083333333,1876.25,289165.09,4056.38
622,2011-03-16,1128,15/9-F-14,243.35554083333332,104.762928125,204.53050958333333,82.95215020833334,38.82503125,86.24045208333334,1856.21,287358.06,4027.2
623,2011-03-17,1129,15/9-F-14,252.9065857037037,104.55019481481482,206.79717966666666,62.0,46.10940603703704,79.95772307407407,807.59,125626.19,1987.91
624,2011-03-18,1130,15/9-F-14,243.25625145833334,104.71927708333334,203.696061875,74.914940625,39.56018958333333,90.06262375,1718.61,263950.68,3951.57
625,2011-03-19,1131,15/9-F-14,243.07865666666666,104.7157375,203.57835875,75.55728208333333,39.50029791666667,90.16924291666666,1762.74,270927.83,3983.27
626,2011-03-20,1132,15/9-F-14,243.08740020833332,104.704933125,203.63396583333332,73.981595,39.453434375,88.80684958333333,1751.68,269857.23,3989.61
627,2011-03-21,1133,15/9-F-14,243.47840145833334,104.69132666666667,203.66167520833332,70.58429583333333,39.81672625,89.20871833333334,1728.13,267251.08,3854.96
628,2011-03-22,1134,15/9-F-14,243.89959085106383,104.67259531914894,203.61492489361703,65.53598854166667,40.28466595744681,90.20823978723405,1818.1,279686.77,3986.83
629,2011-03-23,1135,15/9-F-14,244.26850127659574,104.65675145833333,203.73467170212766,64.264853125,40.533829574468086,89.83370510638298,1845.76,284751.11,3969.61
630,2011-03-24,1136,15/9-F-14,244.44424,104.64682425531915,203.7804070212766,63.934571875,40.663832978723406,90.65070148936171,1841.65,285172.36,4085.22
631,2011-03-25,1137,15/9-F-14,244.6048544680851,104.6309714893617,203.6971270212766,63.933834166666664,40.90772744680851,90.4454629787234,1837.95,284627.19,4047.08
632,2011-03-26,1138,15/9-F-14,244.77381170212766,104.62156382978723,203.8479370212766,63.76687458333333,40.92587468085107,90.36364,1837.78,283683.25,3991.32
633,2011-03-27,1139,15/9-F-14,244.91002272727272,104.60732772727273,203.9716415909091,63.38395608695652,40.93838113636364,89.7178615909091,1752.62,270325.01,3909.81
634,2011-03-28,1140,15/9-F-14,244.84607458333332,104.59674145833333,203.94685375,64.79814625,40.89922083333333,90.15369875,1821.72,281525.2,4038.89
635,2011-03-29,1141,15/9-F-14,244.90501791666668,104.58075645833334,204.04115104166667,64.78669458333333,40.863866875,90.28342208333333,1813.41,278860.46,4018.23
636,2011-03-30,1142,15/9-F-14,244.84517125,104.56670333333334,204.13422020833335,64.870803125,40.71095104166667,88.14276,1801.04,279023.25,4026.97
637,2011-03-31,1143,15/9-F-14,233.73739020833332,100.15288666666666,194.94593,62.028264166666666,38.79146020833333,84.10876833333333,1791.79,276834.65,3890.66
638,2011-04-01,1144,15/9-F-14,244.741781875,104.53967333333334,204.08773979166668,64.83233166666666,40.65404208333333,89.315374375,1801.41,278001.82,4027.03
639,2011-04-02,1145,15/9-F-14,244.7695425,104.52699520833333,204.16172625,64.84158791666667,40.60781625,88.77765,1793.12,277767.44,4021.95
640,2011-04-03,1146,15/9-F-14,244.81633416666668,104.51578229166667,204.22153479166667,64.86553895833333,40.594799375,89.50303333333333,1787.31,277092.97,4028.76
641,2011-04-04,1147,15/9-F-14,244.83800166666666,104.50424291666667,204.24622375,64.83691666666667,40.591777916666665,88.67819604166667,1782.23,276537.47,4028.26
642,2011-04-05,1148,15/9-F-14,247.34169484955325,104.47663186658679,204.70115493653165,58.63190916666667,42.6405399130216,87.87442941640296,1554.73,243316.18,4156.58
643,2011-04-06,1149,15/9-F-14,244.79553125,104.47914416666667,204.28662375,64.96119270833333,40.5089075,89.80937729166666,1769.38,273190.05,4158.67
644,2011-04-07,1150,15/9-F-14,244.68712229166667,104.46507041666666,204.215445,65.12414145833333,40.471677291666666,90.16567,1775.88,275633.78,3950.36
645,2011-04-08,1151,15/9-F-14,244.8785025,104.45255875,204.41465916666667,65.13309916666667,40.46384333333334,90.13905395833334,1772.75,279171.51,4071.11
646,2011-04-09,1152,15/9-F-14,245.00939041666666,104.442979375,204.50296229166668,65.25692875,40.506428125,90.43051708333333,1787.35,277157.64,4085.75
647,2011-04-10,1153,15/9-F-14,244.81870458333333,104.42315895833333,204.36425854166666,65.324531875,40.454446041666664,89.4452125,1784.0,278647.41,4198.55
648,2011-04-11,1154,15/9-F-14,245.15300395833333,104.41431020833333,204.50206979166666,65.22840229166667,40.650934166666666,89.798585,1789.31,279350.85,4229.38
649,2011-04-12,1155,15/9-F-14,245.13747875,104.40467291666667,204.48548729166666,65.21183458333333,40.651991458333335,90.29172083333333,1790.3,278959.88,4125.88
650,2011-04-13,1156,15/9-F-14,247.88510958262665,104.37641886340444,205.48296472933333,59.950176086956525,42.402144853293336,89.11970932468888,1532.81,239902.21,4053.23
651,2011-04-14,1157,15/9-F-14,245.15590854166666,104.38989166666667,204.70036020833334,65.55289104166667,40.45554833333333,89.666663125,1760.51,269990.78,4113.86
652,2011-04-15,1158,15/9-F-14,245.49623208333333,104.37671979166667,204.754768125,63.73608145833333,40.741463958333334,89.82770791666667,1746.44,269282.33,4078.42
653,2011-04-16,1159,15/9-F-14,245.88090770833332,104.36123458333333,204.81020020833333,62.239540625,41.0707075,90.11683875,1732.67,267457.32,4043.11
654,2011-04-17,1160,15/9-F-14,246.14296583333334,104.34563979166667,204.85311583333333,61.344044375,41.28985,90.0297925,1724.09,266253.89,4027.54
655,2011-04-18,1161,15/9-F-14,246.1,104.3,204.8,61.34,41.3,90.0,1714.29,266383.4,4094.08
656,2011-04-19,1162,15/9-F-14,246.1,104.3,204.8,61.34,41.3,90.0,1710.14,266087.25,3983.86
657,2011-04-20,1163,15/9-F-14,246.2,104.3,204.8,61.2,41.4,90.4,1708.4,265226.89,3973.96
658,2011-04-21,1164,15/9-F-14,246.2,104.3,204.8,61.2,41.4,90.4,1705.61,263081.83,4047.4
659,2011-04-22,1165,15/9-F-14,246.1,104.3,205.0,61.2,41.1,90.4,1702.66,265462.57,4023.17
660,2011-04-23,1166,15/9-F-14,246.1,104.3,205.0,61.2,41.1,90.4,1699.76,266005.26,4023.87
661,2011-04-24,1167,15/9-F-14,246.2,104.3,204.8,61.2,41.4,90.4,1699.93,264833.51,4031.98
662,2011-04-25,1168,15/9-F-14,246.2,104.3,204.8,61.2,41.4,90.4,1696.2,264062.14,4038.71
663,2011-04-26,1169,15/9-F-14,246.21129833333333,104.3,205.10560333333333,61.11578291666667,41.105695,90.4,1689.96,263580.18,4046.2
664,2011-04-27,1170,15/9-F-14,246.223859375,104.222268125,205.1448525,61.077725208333334,41.079006875,90.28825770833333,1690.96,263461.07,4048.91
665,2011-04-28,1171,15/9-F-14,246.50733020833334,104.2084325,205.21418645833333,60.447803125,41.29314375,90.24380270833333,1707.75,265879.48,4121.04
666,2011-04-29,1172,15/9-F-14,246.61504875,104.19493729166666,205.24822333333333,60.230748958333336,41.366825416666664,89.82708145833334,1704.12,265403.23,4110.05
667,2011-04-30,1173,15/9-F-14,246.63557020833332,104.18481625,205.26175458333333,60.173214375,41.373815625,90.32277666666667,1700.17,265062.54,4111.93
668,2011-05-01,1174,15/9-F-14,246.62009229166668,104.17327645833333,205.29896104166667,60.20591541666667,41.32113125,90.29435895833333,1698.76,264664.49,4110.74
669,2011-05-02,1175,15/9-F-14,246.604033125,104.16286333333333,205.40184645833332,60.295488541666664,41.20218666666667,89.22193270833333,1697.94,264431.34,4111.29
670,2011-05-03,1176,15/9-F-14,246.69480520833332,104.1528925,205.40187854166666,60.210442291666666,41.292926666666666,90.13999770833334,1691.62,263837.75,4033.35
671,2011-05-04,1177,15/9-F-14,246.51274041666667,104.14454020833334,205.43651416666665,60.88533708333333,41.07622625,90.30327708333333,1701.61,264620.5,4126.61
672,2011-05-05,1178,15/9-F-14,246.49749708333334,104.1342275,205.51283041666667,61.178934375,40.98466666666667,90.157428125,1699.07,264523.49,4141.63
673,2011-05-06,1179,15/9-F-14,246.45023416666666,104.12392166666666,205.59861854166667,61.201521041666666,40.851615625,88.34863791666666,1695.61,266274.33,4142.27
674,2011-05-07,1180,15/9-F-14,246.44469354166668,104.11287833333333,205.64730166666666,61.174163125,40.797391875,87.242205625,1694.58,264902.07,4136.89
675,2011-05-08,1181,15/9-F-14,246.430766875,104.10198625,205.689935625,61.162868125,40.74083125,85.451744375,1695.53,263880.55,4132.17
676,2011-05-09,1182,15/9-F-14,246.43232333333333,104.09118895833333,205.734511875,61.3177,40.697811458333334,86.996039375,1689.13,264022.18,4139.95
677,2011-05-10,1183,15/9-F-14,246.46814708333332,104.08048145833334,205.76545520833332,61.31321354166667,40.702691875,89.01431645833334,1686.76,264022.34,4139.85
678,2011-05-11,1184,15/9-F-14,248.51824690980803,104.05395399115172,206.18276338423476,57.013619166666665,42.33548352557328,88.87602121508965,1670.64,262635.56,4301.28
679,2011-05-12,1185,15/9-F-14,246.531929375,104.0558175,205.90781208333334,61.2031175,40.624117291666664,89.43425541666667,1712.79,266995.16,4343.52
680,2011-05-13,1186,15/9-F-14,246.57894520833332,104.05070395833333,205.85135083333333,61.290604583333334,40.727594375,89.88774208333334,1650.96,257624.33,4176.51
681,2011-05-14,1187,15/9-F-14,246.796171875,104.03885375,205.82656020833332,60.93600729166667,40.969611666666665,90.25013708333333,1650.79,257259.23,4179.27
682,2011-05-15,1188,15/9-F-14,246.979878125,104.02540833333333,205.825995625,60.20854791666667,41.1538825,90.26773020833333,1649.09,256717.4,4161.33
683,2011-05-16,1189,15/9-F-14,246.92809083333333,104.01873479166666,205.9039425,60.247344166666664,41.024148333333336,89.75740916666666,1650.33,258979.98,4157.13
684,2011-05-17,1190,15/9-F-14,246.94052770833332,104.01080416666667,205.957071875,60.200008958333335,40.98345583333333,90.20286354166667,1648.37,258568.23,4159.7
685,2011-05-18,1191,15/9-F-14,247.31323833333335,104.00020354166666,206.55666479166666,60.22429979166667,40.75657354166667,88.997355625,1647.74,258670.07,4259.34
686,2011-05-19,1192,15/9-F-14,252.48191527082594,103.95018841152803,207.60318124265285,50.20718170212766,44.878734028173085,87.60032549129748,1312.11,208411.76,4326.77
687,2011-05-20,1193,15/9-F-14,246.26435583333333,103.979803125,206.48736791666667,69.66821979166667,39.77698791666667,88.76972541666666,1604.94,254783.83,4330.65
688,2011-05-21,1194,15/9-F-14,246.010283125,103.98623583333334,207.43839916666667,74.26628375,38.57188395833333,89.41271,1680.39,259555.03,4355.12
689,2011-05-22,1195,15/9-F-14,246.16686458333334,103.9633725,207.22585,71.22535541666667,38.941014583333335,89.740685,1662.47,259143.02,4309.07
690,2011-05-23,1196,15/9-F-14,246.89887895833334,103.945064375,207.40893583333335,66.532444375,39.489943125,89.05818333333333,1630.07,255213.14,4114.77
691,2011-05-24,1197,15/9-F-14,247.35918354166665,103.93486979166667,207.55175895833332,65.13895854166667,39.807424583333336,89.468961875,1630.7,251314.4,4101.37
692,2011-05-25,1198,15/9-F-14,247.377775,103.92529541666667,207.54239666666666,65.12256395833333,39.83537833333333,90.771705625,1632.56,251643.73,4113.33
693,2011-05-26,1199,15/9-F-14,247.36539125,103.91499791666666,207.59253895833334,65.18048604166667,39.772852291666666,89.989449375,1623.82,252976.94,4116.22
694,2011-05-27,1200,15/9-F-14,247.44984979166668,103.903766875,207.575841875,65.11175458333334,39.87400791666666,91.29249229166666,1620.58,252540.11,4111.36
695,2011-05-28,1201,15/9-F-14,247.528238125,103.89250541666667,207.67239666666666,65.12517625,39.85584145833333,90.570119375,1619.0,252523.92,4115.27
696,2011-05-29,1202,15/9-F-14,247.559819375,103.88207166666666,207.706705,65.11773145833334,39.853114375,90.24771770833334,1624.05,250917.28,4123.77
697,2011-05-30,1203,15/9-F-14,247.55942541666667,103.87183541666667,207.73089020833334,65.18301895833334,39.828535208333335,90.796850625,1626.74,250931.63,4128.71
698,2011-05-31,1204,15/9-F-14,247.538221875,103.85956354166666,207.655635625,65.100740625,39.88258625,91.45262916666667,1622.87,250343.89,4132.62
699,2011-06-01,1205,15/9-F-14,247.34292723404255,103.85005510638298,207.74750327570922,63.80832541666667,39.595423958333335,89.90318574468085,1631.52,251862.37,4150.83
